id,set
243470,train
393688,train
541616,train
2314,train
21440,train
132425,train
687739,train
268508,train
429464,train
530229,train
665473,train
416426,train
356062,train
394052,train
498193,train
499992,train
526676,train
511688,train
541856,train
561270,train
734118,train
535314,train
111087,train
610751,train
745811,train
661827,train
52377,train
290921,train
746764,train
734429,train
490285,train
315674,train
287197,train
571564,train
528486,train
265997,train
645730,train
190199,train
462337,train
645727,train
592939,train
18530,train
428731,train
646097,train
22058,train
549558,train
699343,train
189961,train
659980,train
691734,train
457951,train
566561,train
185389,train
463709,train
517690,train
418628,train
485808,train
102025,train
724522,train
224822,train
290910,train
543578,train
149589,train
57896,train
645715,train
552766,train
670215,train
521803,train
473979,train
330645,train
403223,train
110581,train
36285,train
585830,train
605984,train
441264,train
567320,train
320061,train
476869,train
517568,train
449982,train
589667,train
216381,train
264194,train
477440,train
740867,train
25383,train
389787,train
729025,train
495636,train
590599,train
580095,train
471374,train
233239,train
184868,train
386804,train
500523,train
303075,train
448567,train
364652,train
213166,train
579504,train
519970,train
513637,train
449837,train
526019,train
628716,train
561210,train
470960,train
179808,train
616132,train
749378,train
453224,train
374814,train
111939,train
612705,train
224378,train
442681,train
268749,train
756473,train
25552,train
562707,train
677142,train
428407,train
703975,train
608705,train
521297,train
510291,train
96471,train
264983,train
756006,train
412080,train
725260,train
419586,train
346786,train
632755,train
28996,train
608425,train
365107,train
764031,train
417722,train
311327,train
685179,train
295253,train
384085,train
599548,train
678442,train
88899,train
149423,train
660781,train
27003,train
682114,train
425193,train
544592,train
18830,train
243167,train
419311,train
1783,train
186940,train
609619,train
458235,train
755997,train
658113,train
744336,train
205888,train
741756,train
737839,train
659888,train
341197,train
174826,train
242705,train
163617,train
220040,train
167815,train
200806,train
109064,train
176514,train
688127,train
516364,train
607267,train
350789,train
482752,train
456751,train
126278,train
514052,train
356306,train
392462,train
600407,train
615265,train
488997,train
769268,train
114823,train
327498,train
90798,train
395732,train
607892,train
744006,train
624677,train
575149,train
152323,train
329457,train
487066,train
96553,train
249484,train
610874,train
376058,train
593074,train
606279,train
251892,train
636160,train
751404,train
644937,train
764688,train
409883,train
615326,train
743572,train
671972,train
697204,train
609710,train
325896,train
749509,train
619486,train
386145,train
122418,train
566400,train
653501,train
721269,train
428680,train
687367,train
300522,train
585937,train
730575,train
554904,train
453382,train
51645,train
214794,train
49981,train
457583,train
356149,train
153233,train
345071,train
250852,train
353212,train
119010,train
321489,train
174456,train
689085,train
184688,train
374530,train
631761,train
462715,train
763319,train
628970,train
209709,train
171227,train
15568,train
416172,train
51525,train
527587,train
729392,train
505771,train
258505,train
743879,train
243150,train
208719,train
2005,train
544605,train
164025,train
728323,train
648354,train
511831,train
639475,train
453003,train
584938,train
161675,train
216823,train
554734,train
729877,train
48767,train
610974,train
435116,train
731440,train
679997,train
353817,train
158336,train
67962,train
264312,train
246794,train
762729,train
326635,train
731342,train
50964,train
724570,train
175463,train
21367,train
164318,train
23867,train
275510,train
278663,train
59611,train
578764,train
50107,train
539027,train
695447,train
331021,train
11819,train
363983,train
603470,train
274640,train
645213,train
455109,train
598601,train
165713,train
468230,train
398990,train
220942,train
27841,train
747163,train
705936,train
544378,train
718626,train
13960,train
406991,train
260965,train
295599,train
51739,train
332878,train
247179,train
757683,train
450246,train
506524,train
193977,train
747930,train
372951,train
306617,train
108143,train
448867,train
184285,train
445093,train
278024,train
403510,train
178931,train
147479,train
151793,train
472063,train
399758,train
272541,train
419423,train
563623,train
164750,train
23403,train
600048,train
428834,train
733587,train
526195,train
333819,train
717073,train
295273,train
15365,train
710114,train
662911,train
602006,train
743087,train
164234,train
73194,train
473478,train
175545,train
529071,train
669727,train
467499,train
254163,train
382685,train
664793,train
389714,train
224591,train
53447,train
116409,train
729446,train
725554,train
669436,train
337846,train
245933,train
637148,train
175102,train
689851,train
110802,train
748209,train
25187,train
416127,train
466540,train
529989,train
691654,train
480452,train
47229,train
176938,train
460745,train
591925,train
635311,train
462164,train
577205,train
754191,train
322074,train
349738,train
7795,train
54346,train
506111,train
29940,train
374871,train
607367,train
537326,train
146314,train
135650,train
262448,train
688877,train
792030,train
213335,train
86738,train
368546,train
453156,train
281619,train
387933,train
546881,train
701560,train
261221,train
432489,train
315130,train
445092,train
625863,train
742510,train
680136,train
689380,train
642714,train
685225,train
59680,train
196505,train
641958,train
194402,train
29736,train
168421,train
34041,train
748403,train
471250,train
618848,train
531567,train
527839,train
256181,train
323892,train
333308,train
436512,train
617383,train
232816,train
267585,train
427980,train
732832,train
47726,train
366626,train
302005,train
623337,train
112824,train
246274,train
682071,train
566954,train
756572,train
627331,train
649937,train
275848,train
271969,train
412416,train
10466,train
607437,train
294351,train
559315,train
558737,train
48636,train
683741,train
262159,train
151528,train
9180,train
106619,train
216508,train
115955,train
291558,train
26698,train
7267,train
565027,train
256445,train
669976,train
226509,train
689358,train
710139,train
49823,train
408558,train
784677,train
616367,train
111497,train
585093,train
321192,train
595428,train
180543,train
728054,train
729983,train
650658,train
337383,train
120641,train
174624,train
48550,train
410858,train
136798,train
208460,train
96286,train
83663,train
169847,train
174799,train
119631,train
400712,train
321025,train
791472,train
173430,train
352974,train
496151,train
680606,train
728062,train
488513,train
292046,train
503756,train
55395,train
606503,train
705500,train
220583,train
755481,train
413395,train
642261,train
212049,train
243094,train
689543,train
558821,train
156545,train
611814,train
389988,train
760388,train
792749,train
721345,train
679484,train
5011,train
648756,train
667407,train
110756,train
276538,train
268892,train
546353,train
213936,train
353738,train
57049,train
107676,train
763954,train
111248,train
684518,train
68485,train
645142,train
167012,train
516452,train
37056,train
239181,train
217655,train
50523,train
479112,train
422943,train
495479,train
561121,train
443296,train
28355,train
698526,train
615419,train
682150,train
310846,train
210468,train
567236,train
88567,train
526137,train
479686,train
624451,train
195774,train
477174,train
738792,train
577483,train
498651,train
663920,train
501369,train
655380,train
41118,train
638006,train
94646,train
288275,train
499007,train
471457,train
528262,train
188046,train
765519,train
54706,train
432080,train
742286,train
473248,train
733167,train
85195,train
498036,train
55420,train
778418,train
505820,train
731725,train
639678,train
190567,train
601413,train
386093,train
551726,train
734363,train
262790,train
194689,train
658328,train
49637,train
147429,train
754223,train
655546,train
566221,train
50491,train
584138,train
660081,train
240091,train
487450,train
753259,train
399294,train
738001,train
278146,train
118886,train
631593,train
429802,train
187486,train
490693,train
721098,train
487210,train
113401,train
729483,train
722726,train
672019,train
670302,train
120447,train
743560,train
688383,train
722571,train
543629,train
207432,train
372779,train
612905,train
106113,train
7244,train
468723,train
726611,train
781226,train
676908,train
564539,train
336139,train
765368,train
468423,train
491486,train
158387,train
531664,train
279357,train
641612,train
384970,train
50950,train
457481,train
645137,train
544487,train
344129,train
478566,train
123900,train
388186,train
615937,train
490459,train
604535,train
502717,train
728860,train
511182,train
749728,train
37290,train
200315,train
752146,train
246088,train
103785,train
175413,train
40238,train
754053,train
739402,train
265455,train
651577,train
376426,train
419616,train
97426,train
220458,train
247503,train
17637,train
160889,train
761302,train
522714,train
17800,train
266919,train
129210,train
387,train
592350,train
301264,train
740484,train
670823,train
262967,train
228152,train
655705,train
222316,train
652933,train
681647,train
624532,train
623577,train
117121,train
397315,train
144994,train
439500,train
662063,train
249504,train
288530,train
246888,train
9285,train
678530,train
547569,train
366440,train
606189,train
753171,train
680222,train
451412,train
662467,train
277689,train
268220,train
680460,train
103887,train
494473,train
758166,train
450520,train
226330,train
45795,train
614890,train
685624,train
6720,train
609494,train
213554,train
53150,train
466744,train
571928,train
592239,train
553096,train
736652,train
724946,train
324749,train
668900,train
638252,train
646578,train
525566,train
545327,train
339195,train
501624,train
555724,train
353777,train
717599,train
427755,train
119925,train
215854,train
83612,train
493629,train
675175,train
731905,train
367525,train
55934,train
274165,train
251889,train
186444,train
632623,train
64395,train
604918,train
494591,train
410205,train
737877,train
697391,train
555929,train
630262,train
734285,train
450565,train
251127,train
264168,train
563597,train
737234,train
747477,train
323303,train
533383,train
431954,train
448840,train
449522,train
687313,train
26200,train
639303,train
330949,train
314423,train
287239,train
95966,train
473074,train
521419,train
792061,train
492335,train
219159,train
608985,train
736288,train
656549,train
630139,train
416788,train
567797,train
11234,train
459487,train
394930,train
515038,train
220224,train
551391,train
621487,train
625319,train
67697,train
530916,train
49080,train
573484,train
662189,train
34867,train
541401,train
120467,train
568578,train
91643,train
543317,train
723468,train
225476,train
136551,train
757306,train
34297,train
355515,train
462424,train
133805,train
260363,train
587729,train
345679,train
50090,train
501335,train
272992,train
562970,train
311625,train
134827,train
606193,train
208225,train
20242,train
686919,train
760839,train
23402,train
609778,train
541215,train
98592,train
318521,train
685393,train
233080,train
134491,train
346006,train
738707,train
46077,train
390169,train
224481,train
570699,train
133320,train
184906,train
137787,train
653935,train
343163,train
648736,train
563951,train
522066,train
533249,train
695377,train
736188,train
466158,train
552235,train
292010,train
73586,train
552616,train
652260,train
269833,train
737716,train
435840,train
24168,train
745816,train
200778,train
331763,train
398243,train
512730,train
591084,train
566871,train
640255,train
354646,train
223873,train
595271,train
590684,train
636023,train
415064,train
555342,train
389506,train
685112,train
642446,train
436330,train
269108,train
394374,train
310133,train
511137,train
221481,train
601749,train
667253,train
54729,train
241444,train
116982,train
119195,train
134043,train
195348,train
656648,train
240436,train
52293,train
429635,train
642243,train
243224,train
465884,train
569066,train
645559,train
114864,train
351418,train
216303,train
191545,train
446964,train
474739,train
162590,train
338511,train
744847,train
738096,train
142187,train
737837,train
236841,train
406124,train
663631,train
140942,train
168209,train
727771,train
18465,train
410117,train
218702,train
675008,train
27091,train
209676,train
108962,train
29930,train
768415,train
358980,train
267323,train
667381,train
302959,train
40042,train
259818,train
560227,train
519148,train
632098,train
675789,train
693561,train
649365,train
542026,train
49510,train
531607,train
388616,train
435779,train
710533,train
537642,train
658933,train
647668,train
293095,train
716814,train
421964,train
34143,train
575564,train
514426,train
282408,train
212625,train
579297,train
691458,train
657513,train
738006,train
764299,train
22055,train
160742,train
702612,train
739778,train
142605,train
755946,train
202482,train
611634,train
779083,train
63736,train
631071,train
204440,train
424450,train
723065,train
576402,train
13447,train
356590,train
260452,train
108589,train
792262,train
397237,train
50672,train
294056,train
585368,train
580162,train
243311,train
287008,train
587504,train
758621,train
215270,train
194603,train
673298,train
93337,train
32293,train
636803,train
604094,train
275160,train
146515,train
744148,train
763270,train
373195,train
512509,train
107509,train
606965,train
625348,train
611377,train
445082,train
304659,train
460797,train
735952,train
491127,train
492574,train
97221,train
681355,train
647629,train
108504,train
281352,train
553373,train
470422,train
339217,train
785690,train
324486,train
568872,train
615407,train
308685,train
52059,train
25107,train
401248,train
111665,train
312314,train
399560,train
434928,train
545070,train
592097,train
733926,train
644232,train
673592,train
604253,train
452066,train
286791,train
291852,train
453292,train
156184,train
637071,train
750476,train
223895,train
575252,train
347479,train
761020,train
635512,train
760036,train
761574,train
157986,train
360617,train
713123,train
238542,train
638886,train
130691,train
8881,train
209967,train
251798,train
744616,train
473609,train
558937,train
230986,train
299602,train
766174,train
636508,train
341926,train
430063,train
658471,train
612892,train
225115,train
339858,train
674844,train
690807,train
484728,train
176270,train
324833,train
633618,train
358747,train
586579,train
250038,train
426035,train
486925,train
707588,train
716864,train
290642,train
115663,train
627237,train
157246,train
154373,train
245129,train
275904,train
445812,train
78216,train
237613,train
546103,train
479773,train
546873,train
642297,train
3600,train
80987,train
271735,train
646121,train
520128,train
685164,train
11006,train
269954,train
633412,train
693063,train
339510,train
91199,train
739146,train
754327,train
731806,train
428223,train
138223,train
654652,train
307571,train
323750,train
205124,train
535704,train
178640,train
98162,train
247908,train
681161,train
619529,train
413983,train
340216,train
475247,train
470149,train
128740,train
601736,train
308264,train
668267,train
304885,train
287612,train
92180,train
594655,train
684246,train
486174,train
499501,train
591223,train
295608,train
715714,train
289861,train
307859,train
726540,train
676004,train
699482,train
567570,train
120608,train
291637,train
741465,train
500671,train
51314,train
76447,train
342108,train
118685,train
321734,train
313032,train
117048,train
493354,train
470447,train
119867,train
712970,train
117811,train
490948,train
471950,train
543667,train
55866,train
335464,train
503405,train
406447,train
558260,train
640383,train
266867,train
597049,train
604080,train
270483,train
504127,train
640017,train
52018,train
342481,train
118294,train
164875,train
311119,train
206315,train
265394,train
622059,train
17895,train
677898,train
290728,train
623548,train
247075,train
6512,train
388254,train
274489,train
414692,train
472316,train
490320,train
433960,train
553144,train
201378,train
468335,train
645478,train
118735,train
673421,train
352850,train
251903,train
104771,train
21629,train
42918,train
456947,train
512276,train
631679,train
255695,train
754384,train
179201,train
328310,train
98331,train
556384,train
479129,train
772512,train
575759,train
126110,train
361547,train
213901,train
153302,train
390696,train
38619,train
182801,train
473087,train
400914,train
11871,train
479827,train
109512,train
174458,train
123178,train
324573,train
244316,train
706517,train
425083,train
702275,train
180831,train
87453,train
171850,train
51682,train
244976,train
209057,train
471860,train
154722,train
311457,train
686443,train
431608,train
553523,train
433706,train
271924,train
642602,train
577388,train
379807,train
613607,train
504639,train
695033,train
501698,train
186311,train
762977,train
503714,train
326192,train
86790,train
562156,train
529467,train
388257,train
665945,train
741390,train
604680,train
741229,train
696233,train
283328,train
272518,train
390273,train
242629,train
238223,train
655326,train
752294,train
351160,train
475760,train
133376,train
203125,train
53211,train
752221,train
751065,train
309532,train
679254,train
172481,train
380756,train
294666,train
250322,train
157661,train
321277,train
647621,train
756959,train
509627,train
141865,train
123286,train
302361,train
627719,train
288451,train
675293,train
273151,train
532623,train
287012,train
5777,train
380024,train
23159,train
675416,train
708567,train
79501,train
399031,train
485250,train
638533,train
556768,train
319268,train
385188,train
179203,train
688906,train
766413,train
21128,train
135490,train
512757,train
518193,train
274429,train
165112,train
494061,train
1563,train
275477,train
241282,train
496131,train
414462,train
348411,train
303657,train
263809,train
614710,train
702893,train
745449,train
31312,train
340650,train
359872,train
754792,train
201476,train
132098,train
434660,train
512758,train
637866,train
17870,train
51295,train
439472,train
743862,train
129015,train
172057,train
512143,train
745823,train
470079,train
143048,train
20856,train
185356,train
192430,train
661067,train
285272,train
272144,train
737663,train
190626,train
98059,train
318869,train
228294,train
59663,train
449207,train
289449,train
572640,train
138702,train
177674,train
63130,train
173834,train
375658,train
753960,train
550854,train
348664,train
234460,train
372049,train
55084,train
29541,train
266034,train
353650,train
31175,train
679077,train
317288,train
42953,train
135367,train
676721,train
688654,train
381908,train
113408,train
308961,train
437463,train
774742,train
631437,train
629033,train
437871,train
567704,train
339048,train
457165,train
768858,train
433340,train
261375,train
279213,train
763759,train
675236,train
558808,train
394723,train
340959,train
460772,train
107547,train
312222,train
596661,train
612694,train
433053,train
10213,train
758937,train
475590,train
128916,train
725944,train
427522,train
485109,train
744595,train
290589,train
688057,train
557084,train
94988,train
343541,train
237026,train
381099,train
663788,train
576561,train
630699,train
133340,train
469693,train
504972,train
224093,train
286268,train
615101,train
20403,train
262960,train
54928,train
430734,train
172934,train
266572,train
328144,train
92584,train
414904,train
593841,train
3543,train
436533,train
597009,train
223150,train
655392,train
453345,train
600705,train
93830,train
791692,train
367829,train
700275,train
82412,train
211401,train
683693,train
685958,train
319548,train
772469,train
483378,train
246316,train
717837,train
571755,train
535685,train
672175,train
580395,train
267986,train
745771,train
608171,train
626466,train
100101,train
307434,train
194521,train
753754,train
566729,train
512723,train
203854,train
640805,train
247321,train
587130,train
565462,train
764139,train
680026,train
606192,train
87297,train
275566,train
214595,train
13280,train
591928,train
480305,train
349195,train
457559,train
84945,train
639421,train
610396,train
325132,train
685247,train
714041,train
74155,train
84943,train
514209,train
727557,train
219772,train
82013,train
495718,train
376444,train
745513,train
62609,train
321314,train
676490,train
383799,train
483074,train
460921,train
528851,train
538267,train
784447,train
660804,train
417695,train
149106,train
108959,train
677896,train
45245,train
154221,train
157827,train
704230,train
377423,train
221711,train
433454,train
439060,train
362714,train
137694,train
361568,train
163137,train
611891,train
502811,train
316410,train
153687,train
113549,train
712725,train
753389,train
163645,train
764228,train
673995,train
655457,train
644220,train
713608,train
467027,train
317764,train
731666,train
172232,train
555723,train
533133,train
34132,train
20379,train
170377,train
517747,train
50322,train
740925,train
544106,train
529783,train
413884,train
791446,train
467078,train
693107,train
109372,train
524874,train
364754,train
407656,train
652473,train
206302,train
767775,train
637276,train
323573,train
456586,train
751571,train
232593,train
283311,train
54606,train
629314,train
381485,train
753042,train
188695,train
173491,train
339869,train
227975,train
750554,train
280592,train
765962,train
312760,train
52304,train
27566,train
571490,train
765638,train
236203,train
696536,train
25406,train
365655,train
352166,train
2025,train
357458,train
635230,train
18747,train
190075,train
518379,train
140877,train
639498,train
543034,train
728137,train
732628,train
70752,train
275058,train
460817,train
394135,train
478682,train
531845,train
737833,train
639623,train
564537,train
694801,train
51052,train
536069,train
275254,train
322447,train
384557,train
544597,train
744468,train
172463,train
661187,train
343064,train
273659,train
276045,train
584489,train
506857,train
33868,train
1007,train
127543,train
737185,train
556890,train
482622,train
48789,train
665132,train
161262,train
509123,train
39809,train
453241,train
486657,train
379759,train
485626,train
683495,train
527033,train
265789,train
641622,train
649482,train
4872,train
612853,train
314747,train
397036,train
426467,train
15022,train
35082,train
454384,train
412539,train
176338,train
747860,train
727418,train
377065,train
348853,train
633600,train
371298,train
475786,train
335633,train
680134,train
757774,train
151765,train
364128,train
220250,train
547399,train
688020,train
569508,train
353044,train
680278,train
413113,train
603312,train
360440,train
357409,train
541958,train
489793,train
450237,train
188958,train
544373,train
272398,train
378303,train
409523,train
227903,train
612231,train
456087,train
285448,train
734199,train
493480,train
389350,train
13727,train
762373,train
782008,train
265114,train
446337,train
691101,train
387561,train
622822,train
273318,train
144909,train
354683,train
503368,train
736153,train
361469,train
731800,train
743526,train
204898,train
553123,train
549545,train
447765,train
331773,train
397917,train
560877,train
488300,train
390388,train
711751,train
740231,train
420233,train
345761,train
481538,train
335664,train
106652,train
174404,train
227958,train
169627,train
761863,train
751583,train
457383,train
631124,train
199294,train
93347,train
485949,train
758688,train
638832,train
283191,train
398678,train
536266,train
147591,train
205080,train
515715,train
594580,train
243616,train
613721,train
470858,train
644996,train
188555,train
16380,train
613854,train
404203,train
12058,train
54390,train
11312,train
779379,train
219164,train
63480,train
293830,train
601577,train
494363,train
85539,train
685133,train
218742,train
117294,train
354339,train
613594,train
37298,train
476479,train
753510,train
627100,train
256649,train
406509,train
455599,train
767572,train
604542,train
560739,train
110028,train
465785,train
392586,train
94445,train
732666,train
652862,train
45480,train
564661,train
419197,train
176995,train
457693,train
585596,train
748855,train
438034,train
582730,train
299750,train
493336,train
56060,train
195046,train
713765,train
745035,train
54768,train
483545,train
669533,train
234595,train
743744,train
123648,train
329838,train
414294,train
656567,train
511180,train
612731,train
755067,train
213415,train
417446,train
482924,train
554819,train
494598,train
498382,train
441707,train
499661,train
698164,train
622164,train
698871,train
268781,train
105862,train
243540,train
424418,train
756066,train
401688,train
641531,train
283078,train
520717,train
274418,train
396777,train
620887,train
675062,train
569169,train
690553,train
460269,train
792473,train
199219,train
660838,train
739083,train
711855,train
124738,train
152457,train
377490,train
234217,train
97197,train
107953,train
577130,train
398789,train
575898,train
648145,train
373543,train
332755,train
227353,train
621752,train
497456,train
352653,train
450678,train
758860,train
542218,train
649447,train
356983,train
731799,train
613243,train
184695,train
593535,train
462291,train
79693,train
28299,train
545071,train
735543,train
404241,train
699419,train
740650,train
468416,train
756082,train
618308,train
692517,train
235838,train
132229,train
667401,train
237945,train
584287,train
495954,train
725521,train
295926,train
545133,train
604107,train
400707,train
543960,train
261627,train
738449,train
744829,train
620460,train
247397,train
94110,train
37730,train
594932,train
481953,train
638748,train
572336,train
633325,train
659303,train
513073,train
730242,train
311739,train
342136,train
641683,train
122876,train
624591,train
213265,train
40167,train
325934,train
502298,train
768414,train
709984,train
615854,train
700414,train
187854,train
365039,train
393023,train
760859,train
344465,train
742826,train
303058,train
198032,train
731534,train
593857,train
611510,train
632777,train
614765,train
755680,train
696640,train
147134,train
412151,train
651069,train
592367,train
430529,train
542655,train
356700,train
179427,train
238279,train
536220,train
541212,train
737515,train
519167,train
126087,train
323406,train
12507,train
749550,train
25565,train
401963,train
561713,train
371115,train
570456,train
7931,train
541300,train
158328,train
564221,train
227829,train
169800,train
694747,train
688369,train
492471,train
113620,train
378714,train
208172,train
607881,train
593753,train
598238,train
312533,train
488539,train
638536,train
527434,train
256843,train
596010,train
750146,train
21750,train
384249,train
214425,train
564257,train
176199,train
647304,train
433069,train
492275,train
738504,train
6352,train
665538,train
432321,train
285488,train
645668,train
268838,train
512633,train
764243,train
564235,train
621094,train
277044,train
216151,train
747431,train
418024,train
504836,train
454949,train
635991,train
508311,train
14526,train
325739,train
149989,train
769046,train
17049,train
668890,train
142355,train
300222,train
542718,train
222470,train
374144,train
154427,train
171752,train
124747,train
30339,train
369714,train
754431,train
359114,train
166798,train
132464,train
299287,train
285320,train
393424,train
722878,train
596953,train
110989,train
562599,train
600551,train
92433,train
639331,train
40970,train
464283,train
573892,train
586067,train
603352,train
657918,train
449326,train
498923,train
277776,train
757517,train
71070,train
621692,train
127936,train
377765,train
555894,train
630435,train
29239,train
50350,train
381788,train
663802,train
667243,train
552578,train
88515,train
657390,train
179815,train
92176,train
331054,train
604235,train
188317,train
498599,train
414318,train
680055,train
17942,train
758078,train
5795,train
629097,train
607355,train
768996,train
241259,train
760439,train
481871,train
698806,train
435508,train
241128,train
472461,train
35582,train
234734,train
792901,train
341717,train
366552,train
463186,train
510462,train
766916,train
585748,train
385694,train
205686,train
188022,train
406811,train
651058,train
610925,train
310645,train
510040,train
641602,train
517956,train
451731,train
110874,train
720741,train
627777,train
95710,train
753993,train
584776,train
300677,train
45520,train
56873,train
358346,train
114131,train
456409,train
245466,train
282986,train
315282,train
741658,train
162344,train
354564,train
45133,train
146989,train
356896,train
91845,train
697532,train
767952,train
183129,train
648941,train
673595,train
582706,train
99505,train
680578,train
743223,train
509138,train
440217,train
464415,train
690489,train
620696,train
473199,train
116484,train
28901,train
639270,train
393058,train
277385,train
172378,train
284721,train
391064,train
594412,train
49847,train
405883,train
407966,train
214710,train
604438,train
308388,train
586468,train
346480,train
267618,train
666965,train
270362,train
306034,train
668827,train
179666,train
748880,train
220230,train
600716,train
688826,train
117722,train
739320,train
244548,train
542888,train
701057,train
415633,train
454394,train
325842,train
126599,train
648321,train
342643,train
569056,train
335761,train
437453,train
320543,train
554907,train
575533,train
359573,train
679389,train
643636,train
543119,train
501862,train
311726,train
413834,train
362621,train
587751,train
345430,train
361068,train
595066,train
293794,train
747835,train
585986,train
661943,train
220233,train
588083,train
521053,train
540892,train
782899,train
56093,train
438990,train
292664,train
54457,train
558580,train
455742,train
538490,train
198145,train
328917,train
438964,train
424919,train
665981,train
646923,train
215130,train
482176,train
465043,train
388920,train
633332,train
397929,train
174517,train
387883,train
58757,train
336095,train
719226,train
311045,train
367515,train
433218,train
552341,train
649654,train
636311,train
756158,train
315090,train
740676,train
391112,train
554440,train
238769,train
455241,train
169854,train
380057,train
239025,train
312831,train
399230,train
353739,train
236439,train
556338,train
652477,train
40679,train
498187,train
416227,train
339475,train
234541,train
36802,train
177343,train
404948,train
241238,train
93495,train
463523,train
658828,train
108240,train
411670,train
305149,train
299829,train
52021,train
733585,train
294810,train
673678,train
460128,train
302267,train
281449,train
100623,train
429023,train
608574,train
696556,train
261293,train
690343,train
407419,train
643763,train
756769,train
656762,train
142838,train
177459,train
754670,train
505937,train
53213,train
618896,train
213652,train
692611,train
100825,train
664135,train
268904,train
479635,train
668768,train
650246,train
416101,train
49592,train
119377,train
500767,train
295718,train
677311,train
58682,train
395649,train
490953,train
758324,train
186325,train
53100,train
713341,train
605681,train
39162,train
287580,train
696449,train
656558,train
604134,train
636463,train
674893,train
755493,train
113963,train
639809,train
341454,train
55663,train
461808,train
195705,train
455465,train
212750,train
284462,train
666959,train
435931,train
406899,train
546562,train
591411,train
384489,train
735589,train
546725,train
505304,train
45208,train
377381,train
674112,train
650128,train
690221,train
358898,train
416550,train
611657,train
130459,train
374633,train
637244,train
53479,train
430708,train
33769,train
185999,train
745441,train
509942,train
120933,train
595392,train
719823,train
609228,train
755240,train
752544,train
668733,train
656203,train
202005,train
214212,train
283008,train
633939,train
756947,train
195271,train
245178,train
257764,train
764963,train
634999,train
31053,train
252605,train
41786,train
10298,train
461934,train
740413,train
299682,train
307341,train
119630,train
304541,train
358380,train
464080,train
210097,train
357909,train
591089,train
279723,train
101385,train
469237,train
770838,train
460773,train
142208,train
614167,train
186546,train
560740,train
254682,train
99068,train
319119,train
255796,train
754505,train
545154,train
619962,train
454028,train
461459,train
485818,train
748600,train
171688,train
626195,train
600279,train
55942,train
470642,train
94115,train
57863,train
362033,train
570626,train
514161,train
322311,train
58413,train
219841,train
560895,train
52725,train
463948,train
337187,train
627185,train
448285,train
340003,train
617171,train
262357,train
543871,train
9451,train
483640,train
738208,train
768949,train
186151,train
747765,train
109953,train
155454,train
608059,train
117537,train
387961,train
679025,train
285057,train
166135,train
392196,train
6222,train
624416,train
735370,train
177970,train
494055,train
619686,train
307665,train
185362,train
694013,train
707120,train
566267,train
635063,train
494047,train
502813,train
420699,train
550556,train
767479,train
337404,train
640846,train
520836,train
420568,train
711856,train
723734,train
622387,train
359368,train
276519,train
25622,train
597537,train
647744,train
738368,train
780016,train
197062,train
376742,train
648356,train
283704,train
479043,train
113933,train
479606,train
154231,train
78750,train
753382,train
246016,train
322957,train
455057,train
354182,train
118769,train
641575,train
7930,train
284298,train
365531,train
496133,train
607511,train
636016,train
627391,train
388304,train
611079,train
654860,train
726891,train
130397,train
623137,train
748318,train
362217,train
169907,train
656520,train
743056,train
356247,train
572387,train
12692,train
19740,train
115315,train
177766,train
699352,train
552088,train
679815,train
217382,train
377212,train
395083,train
225182,train
49328,train
341674,train
347532,train
284528,train
180923,train
792143,train
688645,train
177726,train
627149,train
579252,train
599249,train
535723,train
497467,train
259401,train
452021,train
52069,train
530113,train
393318,train
321989,train
378361,train
654302,train
602729,train
612148,train
488999,train
361315,train
515862,train
48696,train
446915,train
256441,train
540526,train
614669,train
325688,train
672478,train
747364,train
657368,train
170629,train
462364,train
685580,train
746317,train
111708,train
762691,train
315923,train
64135,train
743368,train
345709,train
513529,train
399241,train
75824,train
657678,train
791912,train
358743,train
473760,train
199151,train
257772,train
727230,train
233490,train
698524,train
593903,train
630593,train
363235,train
490419,train
721005,train
552084,train
94605,train
343412,train
473070,train
605532,train
179762,train
462619,train
176683,train
195177,train
591439,train
496717,train
2992,train
256043,train
381431,train
52210,train
449695,train
372825,train
537632,train
689790,train
27839,train
768401,train
437487,train
420344,train
750321,train
270998,train
54983,train
483167,train
95954,train
490779,train
542477,train
190395,train
591683,train
491229,train
426355,train
69399,train
609877,train
554171,train
220147,train
363910,train
482788,train
50420,train
669121,train
656069,train
494851,train
40315,train
560682,train
110374,train
24912,train
412897,train
258615,train
51093,train
648940,train
239315,train
580243,train
330548,train
552909,train
210857,train
253982,train
295241,train
507299,train
522744,train
278263,train
603478,train
115480,train
441665,train
339014,train
280112,train
501309,train
603136,train
158868,train
629184,train
669570,train
26495,train
743613,train
527071,train
694074,train
591887,train
741697,train
121597,train
688152,train
649464,train
589015,train
169224,train
243228,train
758783,train
30378,train
17805,train
178369,train
770972,train
129332,train
27177,train
742764,train
409590,train
420538,train
6841,train
694414,train
403806,train
651160,train
109211,train
639043,train
505081,train
192228,train
740253,train
329879,train
343445,train
49793,train
595188,train
440763,train
675327,train
171273,train
266700,train
225647,train
621647,train
735220,train
215690,train
647498,train
712184,train
450815,train
410192,train
792266,train
375730,train
498511,train
394604,train
561311,train
79020,train
513607,train
386404,train
224783,train
494893,train
688865,train
142933,train
744540,train
432120,train
499259,train
754810,train
635374,train
594866,train
259189,train
226560,train
282508,train
543204,train
111860,train
396564,train
237534,train
47750,train
625342,train
267924,train
25663,train
219727,train
624619,train
49481,train
581388,train
315006,train
